nurse_id,medical_org,relationship,addr,status
466,深圳平乐骨伤科医院,working,"深圳市罗湖区金塘街40号、45号及金华街15号,坪山区坑梓街道坪山大道坑梓段252号",在册
467,深圳市宝安区松岗人民医院,working,宝安区松岗街道沙江路２号,在册
468,南方医科大学深圳医院,working,深圳市宝安区新湖路1333号,在册
469,深圳市宝安区石岩人民医院,working,深圳市宝安区石岩街道办事处吉祥路11号,在册
470,深圳市宝安区松岗人民医院,working,宝安区松岗街道沙江路２号,在册
471,深圳市宝安区松岗人民医院,working,宝安区松岗街道沙江路２号,在册
472,深圳市宝安区松岗人民医院,working,宝安区松岗街道沙江路２号,在册
473,深圳市宝安区人民医院,working,深圳市宝安区新安街道龙井二路118号、创业二路4号A、B栋,在册
474,深圳市宝安区妇幼保健院,working,深圳市宝安区新安街道玉律路56号,在册
475,深圳市宝安区中心医院黄田门诊部,working,宝安区西乡街道黄田村,在册
476,深圳市宝安区沙井人民医院,working,深圳市宝安区沙井街道沙井大街3号、新沙路528号,在册
477,深圳市宝安区沙井人民医院,working,深圳市宝安区沙井街道沙井大街3号、新沙路528号,在册
478,深圳市宝安区松岗人民医院溪头社区健康服务中心,working,宝安区松岗街道溪头社区第八工业区东4巷9号,在册
479,深圳市宝安区松岗人民医院沙浦社区健康服务中心,working,宝安区松岗街道沙浦居委旁,在册
480,深圳市宝安区人民医院,working,深圳市宝安区新安街道龙井二路118号、创业二路4号A、B栋,在册
481,深圳市宝安区松岗人民医院,working,宝安区松岗街道沙江路２号,在册
482,深圳市急救中心,working,深圳市福田区华富街道梅岗南街3号,在册
483,中信健康（深圳）投资管理有限公司深圳中信门诊部,working,深圳市福田区深南中路6011号绿景纪元大厦A座16层,在册
484,深圳军科门诊部,working,深圳市福田区福星路12号物资楼东座2楼201房、3楼301房、4楼401房、6楼601房、7楼701房、8楼801房,在册
485,深圳市福田区雨田社区健康服务中心,working,深圳市福田区莲花街道莲花路雨田村雨莲阁一层7、8号商铺,在册
486,深圳利美康西一诺医疗美容门诊部（深圳市利美康西一诺医疗美容门诊部有限公司）,working,深圳市福田区滨河路南集华花园裙楼一层S3,在册
487,深圳圳兴中医门诊部（深圳市圳兴中医门诊部有限公司）,working,深圳市福田区安托山六路6号蔡屋围侨香雅居商住楼2楼商铺B区（4号铺）,在册
488,深圳市中医院,working,深圳市福华路1号/罗湖区解放路3015号/罗湖区迎春路15号,在册
489,深圳市中医院,working,深圳市福华路1号/罗湖区解放路3015号/罗湖区迎春路15号,在册
490,深圳中山泌尿外科医院,working,福田区福强路1001,在册
491,香港大学深圳医院,working,深圳市福田区海园一路1号,在册
492,深圳市中医院,working,深圳市福华路1号/罗湖区解放路3015号/罗湖区迎春路15号,在册
493,深圳卓健门诊部,working,深圳市福田区福田街道福安社区金田路3037号金中环国际商务大厦4001、4002、4003、4005,在册
494,深圳市妇幼保健院,working,福田区红荔路2004号、福强路3012号,在册
495,深圳市儿童医院,working,深圳市福田区莲花街道益田路7019号,在册
496,深圳市中医院,working,深圳市福华路1号/罗湖区解放路3015号/罗湖区迎春路15号,在册
497,吕兰妞西医妇科诊所,working,深圳市光明新区公明街道水贝路16号上村社区上南物业后一排8栋101,在册
498,中山大学附属第七医院（深圳）,working,深圳市光明新区新湖街道圳园路628号,在册
499,深圳市人民医院龙华分院,working,深圳市龙华区龙观东路101号,在册
500,深圳冯英宏中医内科诊所,working,深圳市龙华区民治街道白石龙金龙路8号,在册
501,中山大学附属第七医院（深圳）,working,深圳市光明新区新湖街道圳园路628号,在册
502,中山大学附属第七医院（深圳）,working,深圳市光明新区新湖街道圳园路628号,在册
503,深圳市龙华区妇幼保健计划生育服务中心门诊部,working,深圳市龙华区大浪街道华旺路68号,在册
504,深圳益康门诊部,working,深圳市光明新区玉塘街道长圳社区长兴工业区前17栋二楼,在册
505,深圳市光明新区公明吴祖新西医内科诊所,working,深圳市光明新区玉塘街道长圳社区长华街16号1号商铺,在册
506,深圳市龙华区人民医院,working,深圳市龙华区龙华街道景龙建设路38号、景龙建设路70号（艾柏士楼商办楼首层106号商铺、一楼分隔北侧房屋、二楼房屋及三楼房屋）和景龙建设路74号（允强商厦整栋）,在册
507,深圳金泽元西医内科诊所,working,深圳市龙华区福城街道丹湖社区丹坑村悦兴路2号2-3,在册
508,深圳龙济医院,working,深圳市龙华区龙华街道龙观西路171号1楼102号铺2至4楼及龙观西路169号二楼,在册
509,深圳市龙华区妇幼保健计划生育服务中心门诊部,working,深圳市龙华区大浪街道华旺路68号,在册
510,中山大学附属第七医院（深圳）,working,深圳市光明新区新湖街道圳园路628号,在册
511,深圳守成门诊部,working,深圳市龙华区观湖街道新田观平路87号,在册
512,香港大学深圳医院,working,深圳市福田区海园一路1号,在册
513,深圳美年大健康健康管理有限公司南山门诊部,working,深圳市南山区高新南一道003号富诚科技大厦二楼西侧C室,在册
514,深圳市第二人民医院,working,深圳市福田区笋岗西路3002号,在册
515,深圳美年大健康健康管理有限公司财富大厦门诊部,working,深圳市福田区中心区东南部时代财富大厦19A、B、C、D、E、F、G、H,在册
516,南方科技大学医院,working,深圳市南山区西丽留仙大道6019号、1298号东明花园和文光路16号,在册
517,北京大学深圳医院,working,深圳市福田区莲花路1120号和龙岗区坂田街道华为百草园,在册
518,深圳和安堂中医馆,working,福田区八卦岭工业区鹏基单身公寓19栋1001、1002、1003、1004,在册
519,深圳第一健康医疗管理有限公司田厦门诊部,working,深圳市南山区桃园路与南光路交汇处西北侧田厦金牛广场A座401-1,在册
520,深圳市儿童医院,working,深圳市福田区莲花街道益田路7019号,在册
521,深圳佳至口腔门诊部,working,深圳市福田区上步北路与八卦二路交汇口城市主场235和233B商铺,在册
522,深圳市第二人民医院,working,深圳市福田区笋岗西路3002号,在册
523,深圳龙光门诊部,working,深圳市南山区桃源街道龙井庭院北座首层龙井村东区78-11号,在册
524,深圳永春门诊部（深圳市林春医院管理有限公司永春门诊部）,working,深圳市福田区南园街道松岭路沙埔头东20号一楼106至2楼,在册
525,深圳华侨城医院,working,深圳市华侨城香山东街10号,在册
526,深圳市儿童医院,working,深圳市福田区莲花街道益田路7019号,在册
527,深圳市罗湖医院集团文华社区健康服务中心（深圳市罗湖区人民医院文华社区健康服务中心）,working,罗湖区北斗路文华花园裙楼二层,在册
528,深圳市人民医院,working,深圳市罗湖区东门北路1017号大院和深圳市南山区龙苑路16号龙珠医院门诊楼一楼东、西侧；深圳市深南东路3046号,在册
529,深圳鹏程医院,working,深圳市罗湖区桂园街道笋岗东路3013号长虹大厦1-4楼,在册
530,深圳市人民医院,working,深圳市罗湖区东门北路1017号大院和深圳市南山区龙苑路16号龙珠医院门诊楼一楼东、西侧；深圳市深南东路3046号,在册
531,深圳铭医医疗美容医院(深圳铭医医疗美容医院有限公司),working,深圳市罗湖区桂园街道深南东路3018号天鼎商业大厦4楼401室和5楼整层,在册
532,深圳市罗湖区人民医院,working,深圳市罗湖区南湖街道友谊路47号,在册
533,深圳市罗湖医院集团莲塘街道社区健康服务中心（深圳市罗湖区人民医院莲塘街道社区健康服务中心）,working,深圳市罗湖区莲塘路57号,在册
534,深圳流花医院,working,深圳市罗湖区春风路2069号,在册
535,深圳市罗湖区妇幼保健院,working,深圳市罗湖区东晓街道太白路2013号、东晓北路2005号,在册
536,深圳市爱康健齿科集团股份有限公司颜丽口腔诊所,working,深圳市罗湖区火车站广场路25号罗湖商业城1/F1091,在册
537,深圳平乐骨伤科医院,working,"深圳市罗湖区金塘街40号、45号及金华街15号,坪山区坑梓街道坪山大道坑梓段252号",在册
538,深圳科美丽格门诊部,working,深圳市罗湖区桂园街道书城路都市名园C座4楼、D座4楼北侧,在册
539,深圳市罗湖区中医院康复分院,working,深圳市罗湖区黄贝2136号,在册
540,深圳市保健委员会办公室专家门诊部,working,罗湖区东门北路1019号大院,在册
541,深圳市龙岗区妇幼保健院,working,深圳市龙岗区龙城街道中心城爱龙路6号,在册
542,深圳市第三人民医院,working,深圳市龙岗区布澜路29号,在册
543,深圳市龙岗区布吉街道计生服务中心,working,-,在册
544,深圳市龙岗区第五人民医院,working,深圳市龙岗区平湖街道双拥街77号,在册
545,深圳市龙岗区慢性病防治院,working,深圳市龙岗区龙城街道白灰围二路134号,在册
546,深圳市龙岗中心医院,working,深圳市龙岗区龙岗街道龙岗大道6082号,在册
547,深圳市龙岗区妇幼保健院,working,深圳市龙岗区龙城街道中心城爱龙路6号,在册
548,深圳市龙岗区第三人民医院,working,深圳市龙岗区横岗街道松柏路278号,在册
549,深圳市龙岗中心医院,working,深圳市龙岗区龙岗街道龙岗大道6082号,在册
550,深圳市龙岗中心医院,working,深圳市龙岗区龙岗街道龙岗大道6082号,在册
551,深圳市龙岗区坪地妇幼保健计划生育服务中心专科门诊部,working,深圳市龙岗区坪地街道湖田路112号二办4楼,在册
552,深圳市龙岗区第五人民医院,working,深圳市龙岗区平湖街道双拥街77号,在册
553,北京大学深圳医院华为门诊部,working,深圳市龙岗区坂田街道华为百草园,在册
554,深圳市龙岗中心医院,working,深圳市龙岗区龙岗街道龙岗大道6082号,在册
555,深圳市龙岗区布吉街道计生服务中心,working,-,在册
556,深圳市龙岗区许顺喜口腔诊所,working,深圳市龙岗区布吉街道罗岗社区信义假日名城博雅园1号A栋商铺101-1-1,在册
557,深圳市宝安区中心医院,working,深圳市宝安区西乡街道广深路西乡段233号和西乡街道熙园街3号,在册
558,深圳市宝安区人民医院,working,深圳市宝安区新安街道龙井二路118号、创业二路4号A、B栋,在册
559,深圳同仁妇产医院,working,深圳市宝安区西乡街道宝安大道3180、3186、3188号,在册
221,深圳市宝安区妇幼保健院,working,深圳市宝安区新安街道玉律路56号,在册
222,深圳市宝安区沙井人民医院,working,深圳市宝安区沙井街道沙井大街3号、新沙路528号,在册
223,深圳市宝安区中心医院,working,深圳市宝安区西乡街道广深路西乡段233号和西乡街道熙园街3号,在册
224,深圳市宝安区沙井人民医院,working,深圳市宝安区沙井街道沙井大街3号、新沙路528号,在册
225,深圳天伦医院,working,深圳市宝安区新桥街道107国道33号,在册
226,深圳市宝安区松岗人民医院,working,宝安区松岗街道沙江路２号,在册
227,南方医科大学深圳医院,working,深圳市宝安区新湖路1333号,在册
228,深圳龙城医院,working,深圳市龙岗区龙翔大道5132号、龙城街道晨光路128号,在册
229,深圳市龙岗区乔金泉口腔诊所,working,深圳市龙岗区平湖街道新南社区守珍街275号一楼A4,在册
230,深圳慈海医院,working,深圳市龙岗区龙岗街道鹏达路69号、69-2号、69-3号、69-5号,在册
231,中国医学科学院肿瘤医院深圳医院,working,深圳市龙岗区宝荷大道西侧,在册
232,深圳市龙岗区龙城妇幼保健计划生育服务中心专科门诊部,working,深圳市龙岗区中心城沙园路38号,在册
233,深圳市龙岗中心医院,working,深圳市龙岗区龙岗街道龙岗大道6082号,在册
