doctor_id,working_hospital,relationship
543,深圳市罗湖医院集团南湖街道社区健康服务中心（深圳市罗湖区人民医院南湖街道社区健康服务中心）,working
544,深圳市罗湖医院集团仙湖社区健康服务中心（深圳市罗湖区人民医院仙湖社区健康服务中心）,working
545,深圳市罗湖医院集团仙湖社区健康服务中心（深圳市罗湖区人民医院仙湖社区健康服务中心）,working
707,深圳市罗湖区新秀社区健康服务中心,working
708,深圳市罗湖区新秀社区健康服务中心,working
709,深圳市康恩药业有限公司位元堂罗湖中医馆,working
710,深圳贝加美医疗美容门诊部,working
711,深圳贝加美医疗美容门诊部,working
712,深圳安平诊所,working
713,深圳市慢性病防治中心,working
714,深圳市罗湖区疾病预防控制中心,working
715,深圳新生医疗美容门诊部,working
716,深圳协美口腔医疗管理连锁有限责任公司南湖口腔门诊部,working
717,深圳世宏浩中医诊所,working
718,深圳翠湖中医诊所,working
719,正元堂医药（深圳）有限公司鹤围中医诊所,working
720,深圳鹏爱悦心医疗美容医院,working
721,深圳鹏爱悦心医疗美容医院,working
722,深圳爱视眼科医院,working
723,深圳市罗湖区李大领诊所,working
724,深圳市美健商贸有限公司美特健口腔门诊部,working
725,深圳美颜医疗美容门诊部,working
726,深圳凤凰医院,working
727,深圳市罗湖区中医院康复分院,working
728,深圳市罗湖区中医院康复分院,working
729,深圳市罗湖区中医院康复分院,working
730,深圳市罗湖区中医院康复分院,working
731,深圳市罗湖区中医院康复分院,working
732,深圳市罗湖区中医院康复分院,working
733,深圳市罗湖区中医院,working
734,深圳市罗湖区中医院,working
735,深圳市罗湖区中医院,working
736,深圳市罗湖区中医院,working
737,深圳市罗湖区中医院,working
738,深圳市罗湖区中医院,working
739,深圳市罗湖区中医院,working
740,深圳市罗湖区中医院,working
741,深圳市罗湖区中医院,working
742,深圳市罗湖区中医院,working
743,深圳市罗湖区中医院,working
744,深圳市罗湖区中医院,working
745,深圳市罗湖区中医院,working
746,深圳市罗湖区中医院,working
747,深圳市罗湖区中医院,working
748,深圳市罗湖区中医院,working
749,深圳市罗湖区中医院,working
750,深圳市罗湖区中医院,working
751,深圳市罗湖区中医院,working
752,深圳市罗湖区中医院,working
753,深圳市罗湖区中医院,working
754,深圳市罗湖区中医院,working
755,深圳市罗湖区中医院,working
756,深圳平乐骨伤科医院,working
757,深圳平乐骨伤科医院,working
758,深圳平乐骨伤科医院,working
759,深圳平乐骨伤科医院,working
760,深圳平乐骨伤科医院,working
761,深圳平乐骨伤科医院,working
762,深圳平乐骨伤科医院,working
763,深圳平乐骨伤科医院,working
764,深圳平乐骨伤科医院,working
765,深圳平乐骨伤科医院,working
766,深圳平乐骨伤科医院,working
767,深圳平乐骨伤科医院,working
768,深圳平乐骨伤科医院,working
769,深圳平乐骨伤科医院,working
770,深圳平乐骨伤科医院,working
771,深圳平乐骨伤科医院,working
772,深圳平乐骨伤科医院,working
773,深圳平乐骨伤科医院,working
774,深圳平乐骨伤科医院,working
775,深圳市亚洲大药房连锁有限公司书城分店中医馆,working
776,深圳流花医院,working
777,深圳流花医院,working
778,深圳流花医院,working
779,深圳流花医院,working
780,深圳远东妇产医院,working
781,深圳远东妇产医院,working
782,深圳远东妇产医院,working
783,深圳远东妇产医院,working
784,深圳远东妇产医院,working
785,深圳远东妇产医院,working
786,深圳远东妇产医院,working
787,深圳远东妇产医院,working
788,深圳远东妇产医院,working
789,深圳远东妇产医院,working
790,深圳远东妇产医院,working
791,深圳远东妇产医院,working
792,深圳远东妇产医院,working
793,深圳远东妇产医院,working
794,深圳远东妇产医院,working
795,深圳远东妇产医院,working
796,深圳远东妇产医院,working
797,深圳远东妇产医院,working
798,深圳远东妇产医院,working
799,深圳远东妇产医院,working
800,深圳远东妇产医院,working
801,深圳远东妇产医院,working
802,深圳远东妇产医院,working
803,深圳远东妇产医院,working
804,深圳远东妇产医院,working
805,深圳远东妇产医院,working
806,深圳远东妇产医院,working
807,深圳远东妇产医院,working
808,深圳远东妇产医院,working
809,深圳远东妇产医院,working
810,深圳阳光整形美容医院,working
811,深圳阳光整形美容医院,working
812,深圳阳光整形美容医院,working
813,深圳阳光整形美容医院,working
814,深圳新兴皮肤病专科门诊部,working
815,深圳新兴皮肤病专科门诊部,working
816,深圳市和顺堂医疗机构投资有限公司罗湖中心中医馆,working
817,深圳北京同仁堂星辰药店有限责任公司东门中医坐堂医诊所,working
871,深圳市罗湖区人民医院,working
872,深圳市罗湖区人民医院,working
873,深圳市罗湖区人民医院,working
874,深圳市罗湖区人民医院,working
875,深圳市罗湖区人民医院,working
876,深圳市罗湖区人民医院,working
877,深圳市罗湖区人民医院,working
878,深圳市罗湖区人民医院,working
879,深圳市罗湖区人民医院,working
880,深圳市罗湖区人民医院,working
881,深圳市罗湖区人民医院,working
882,深圳市罗湖区人民医院,working
883,深圳市罗湖区人民医院,working
884,深圳市罗湖区人民医院,working
885,深圳市罗湖区人民医院,working
886,深圳市罗湖区人民医院,working
887,深圳市罗湖区人民医院,working
888,深圳市罗湖区人民医院,working
889,深圳市罗湖区人民医院,working
890,深圳市罗湖区人民医院,working
891,深圳市罗湖区人民医院,working
892,深圳市罗湖区人民医院,working
893,深圳市罗湖区人民医院,working
894,深圳市罗湖区人民医院,working
895,深圳市罗湖区人民医院,working
896,深圳市罗湖区人民医院,working
897,深圳市罗湖区人民医院,working
898,深圳市罗湖区人民医院,working
899,深圳市罗湖区人民医院,working
900,深圳市罗湖区人民医院,working
901,深圳市罗湖区人民医院,working
902,深圳市罗湖区人民医院,working
903,深圳市罗湖区人民医院,working
904,深圳市罗湖区人民医院,working
905,深圳市罗湖区人民医院,working
906,深圳市罗湖区人民医院,working
907,深圳市罗湖区人民医院,working
908,深圳市罗湖区人民医院,working
909,深圳市罗湖区人民医院,working
910,深圳市罗湖区人民医院,working
911,深圳市罗湖区人民医院,working
912,深圳市罗湖区人民医院,working
913,深圳市罗湖区人民医院,working
914,深圳市罗湖区人民医院,working
915,深圳市罗湖区人民医院,working
916,深圳市罗湖区人民医院,working
917,深圳市罗湖区人民医院,working
918,深圳市罗湖区人民医院,working
919,深圳市罗湖区人民医院,working
920,深圳市罗湖区人民医院,working
921,深圳市罗湖区人民医院,working
922,深圳市罗湖区人民医院,working
923,深圳市罗湖区人民医院,working
924,深圳市罗湖区人民医院,working
925,深圳市罗湖区人民医院,working
926,深圳市罗湖区人民医院,working
927,深圳市罗湖区人民医院,working
928,深圳市罗湖区人民医院,working
929,深圳市罗湖区人民医院,working
930,深圳市罗湖区人民医院,working
931,深圳市罗湖区人民医院,working
932,深圳市罗湖区人民医院,working
933,深圳市罗湖区人民医院,working
934,深圳市罗湖区人民医院,working
935,深圳市罗湖区人民医院,working
936,深圳市罗湖区人民医院,working
937,深圳市罗湖区人民医院,working
938,深圳市罗湖区人民医院,working
939,深圳市罗湖区人民医院,working
940,深圳市罗湖区人民医院,working
941,深圳市罗湖区人民医院,working
942,深圳市罗湖区人民医院,working
943,深圳市罗湖区人民医院,working
944,深圳市罗湖区人民医院,working
945,深圳市罗湖区人民医院,working
946,深圳市罗湖区人民医院,working
947,深圳御康门诊部,working
948,陈汉儒中医诊所,working
949,深圳弘林门诊部,working
950,深圳市人民医院,working
951,深圳市人民医院,working
952,深圳市人民医院,working
953,深圳市人民医院,working
954,深圳市人民医院,working
955,深圳市人民医院,working
956,深圳市人民医院,working
957,深圳市人民医院,working
958,深圳市人民医院,working
959,深圳市人民医院,working
960,深圳市人民医院,working
961,深圳市人民医院,working
962,深圳市人民医院,working
963,深圳市人民医院,working
964,深圳市人民医院,working
965,深圳市人民医院,working
966,深圳市人民医院,working
967,深圳市人民医院,working
968,深圳市人民医院,working
969,深圳市人民医院,working
970,深圳市人民医院,working
971,深圳市人民医院,working
972,深圳市人民医院,working
973,深圳市人民医院,working
974,深圳市人民医院,working
975,深圳市人民医院,working
976,深圳市人民医院,working
977,深圳市人民医院,working
978,深圳市人民医院,working
979,深圳市人民医院,working
980,深圳市人民医院,working
981,深圳市人民医院,working
982,深圳市人民医院,working
983,深圳市人民医院,working
984,深圳市人民医院,working
985,深圳市人民医院,working
986,深圳市人民医院,working
987,深圳市人民医院,working
988,深圳市人民医院,working
989,深圳市人民医院,working
990,深圳市人民医院,working
991,深圳市人民医院,working
992,深圳市人民医院,working
993,深圳市人民医院,working
994,深圳市人民医院,working
995,深圳市人民医院,working
996,深圳市人民医院,working
997,深圳市人民医院,working
998,深圳市人民医院,working
999,深圳市人民医院,working
1000,深圳市人民医院,working
1001,深圳市人民医院,working
1002,深圳市人民医院,working
1003,深圳市人民医院,working
1004,深圳市人民医院,working
1005,深圳市人民医院,working
1006,深圳市人民医院,working
1007,深圳市人民医院,working
1008,深圳市人民医院,working
1009,深圳市人民医院,working
1010,深圳市人民医院,working
1011,深圳市人民医院,working
1012,深圳市人民医院,working
1013,深圳市人民医院,working
1014,深圳市人民医院,working
1015,深圳市人民医院,working
1016,深圳市人民医院,working
1017,深圳市人民医院,working
1018,深圳市人民医院,working
1019,深圳市人民医院,working
1020,深圳市人民医院,working
1021,深圳市人民医院,working
1022,深圳市人民医院,working
1023,深圳市人民医院,working
1024,深圳市人民医院,working
1025,深圳市人民医院,working
1026,深圳市人民医院,working
1027,深圳市人民医院,working
1028,深圳市人民医院,working
1029,深圳市人民医院,working
1030,深圳市人民医院,working
1031,深圳市人民医院,working
